Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Spain,ESP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.25074702204848,2.03124482602107,2.26774589192604,1.96963291958044,1.93055857347098,1.88486682463102,2.07961936015824,1.85195694357998,2.29767251939567,2.43416753437938,2.28661622551749,2.1079717457114,2.31778209800765,2.11074172547559,2.20756393740679,2.00426223337861,2.32104693213536,2.31423266289489,2.35795730062073,2.4970649013133,2.48989578488601,2.58210874483481,2.66030674579303,2.93627289991861,2.96600550441302,2.95472170818505,2.6250366796807,2.6147006889558,2.48937521722977,2.35967514225005,2.29330520898016,2.12919223112803,2.04280367601027,2.0118717370405,2.00133740218861,1.91702239465122,1.81443901615473,1.72281567944182,1.75731994886122,1.75523458900652,1.72551798839458,1.6329968207134,1.45648669136567,1.42040917418404,1.42692879199461,1.38239415581485,1.36436554911139,1.35646234711655,1.35943111827813,1.34610658244459,1.37682006781166,1.32355768467251,1.41170400503936,1.2661381134511,1.24761519338614,1.26799031109317,1.13296564573607,1.24256230721419,..
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.9376411437988,54.6395111083984,56.3408737182617,58.0391731262207,59.7313575744629,61.414363861084,63.085132598877,64.740608215332,66.3777313232422,67.9934310913086,69.5861892700195,63.6,80.7,74.2782440185547,75.8337326049805,77.3950653076172,78.9683074951172,80,82.1732482910156,83.8079986572266,85.3,87.76,88.8083953857422,90.2,92.1920623779297,93.8899002075195,95.5882339477539,..,..
Sri Lanka,LKA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.5261688232422,..,..,82.6913833618164,..,..,73.6464614868164,..
Sri Lanka,LKA,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16
Sri Lanka,LKA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,585.90787628665,594.144091699369,594.996638280165,603.854488676193,604.637643484447,619.956138172743,644.197138529217,665.584059862254,700.666774949009,711.838414329555,706.315345271163,689.651374584942,724.404872073089,738.341114737347,769.151299095289,780.189134592947,805.020539530886,835.313051068203,873.463284962365,909.32330957882,946.202402723469,970.825481783802,1003.04903848169,1039.35131497218,1075.90908958969,1106.83742239464,1110.02773461467,1121.69251116632,1132.15826009946,1189.39329195959,1229.21537792495,1268.76076272564,1342.08837520454,1403.94973896014,1469.09186436749,1514.54174610146,1602.44954994811,1669.22942636196,1731.83868715352,1824.72107196506,1784.06717848421,1840.56738996089,1934.07100159274,2022.8303590988,2132.35731896521,2278.8792898081,2416.49326551167,2542.94242393218,2615.98269510413,2808.43439175677,3026.99215061092,3286.0075942821,3371.18333654068,3505.55045190312,3648.08928952861,3768.51681231554,3849.45535644046,..
Sri Lanka,LKA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,26.0117775767892,30.4914440755192,31.1053314170188,26.3456687147555,24.068027114859,23.5339724425839,25.400109162844,27.4080052326078,28.8030406892824,29.2333297754192,28.6468417803695,30.5758018684377,30.9162286790502,26.8058047888185,24.740671375885,24.5085995562069,26.1211783511672,24.7435518063328,23.5570324854919,24.1135807339207,25.1337465664854,24.7972653468762,29.8051692604534,31.6983689953014,33.0637534768091,37.551528113048,37.6768386444695,38.9273615436421,39.8370320968966,43.0245775978699,43.356444151589,44.5877444689187,46.3718761442576,45.7968682282372,45.2938338113174,43.4398010159496,45.388137735378,44.8626717056251,43.5587197109545,43.0877155377947,48.8401844735113,47.3120230504901,45.8741802418794,50.545573977658,..,..,..,..
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.541,5.421,5.299,5.18,5.067,4.959,4.849,4.734,4.609,4.477,4.342,4.208,4.083,3.97,3.87,3.783,3.705,3.633,3.562,3.488,3.408,3.319,3.223,3.12,3.012,2.904,2.8,2.703,2.617,2.544,2.483,2.433,2.39,2.353,2.32,2.291,2.268,2.252,2.242,2.239,2.241,2.247,2.257,2.268,2.278,2.284,2.283,2.274,2.257,2.232,2.203,2.17,2.138,2.109,2.083,2.063,2.046,2.032,..
Sri Lanka,LKA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.4,..,..,..,..,27.5,..,..,..,..,29,..,..,..,..,..,..,33.2,..,..,..,32.8,..,..,29.9,..,..,32.2,..,..,..,32.9,..,..
Sri Lanka,LKA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.3483963012695,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.2702026367188,..,..,..,..,92.7136535644531,..,92.2439270019531,..,92.5784683227539,..,..,..,..,..,93.4558868408203,92.9805526733398,..
Sri Lanka,LKA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.02197265625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.1357574462891,..,..,..,..,89.0913467407227,..,89.0734710693359,..,89.9586791992188,..,..,..,..,..,91.4861068725586,90.9707412719727,..
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.7779235839844,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.682746887207,..,..,..,..,90.8088302612305,..,90.5579528808594,..,91.1813583374023,..,..,..,..,..,92.3869018554688,91.895751953125,..
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.18305236461286,1.18327272727273,1.08285509325681,0.897791926307234,0.851725907866034,0.852610094012865,0.872915916996522,0.845136660396149,0.79453205188019,0.807396323215049,0.916642271662763,1.3626334519573,1.18580704400866,0.874809823951315,0.795086449875899,0.803589569928886,0.659239148428964,0.684373884143159,0.803000117192078,0.834462748391777,0.765779307649526,0.62679842362214,0.544740925855015,0.889137424856704,0.922430502256969,3.16076982294072,2.69665801174543,3.39314670882408,2.37118324909227,1.79859542421127,2.32848743256346,3.082087848635,3.36763990096007,3.43178565351856,3.72933805803649,5.86113224274153,5.51978316113981,4.63060207374592,4.64346408117958,4.0301638395602,5.03387296841704,4.28699058949232,3.34258944021437,2.86891182725842,2.99735847919569,2.6395333951407,2.79877359903086,3.26060835702917,3.71216968260237,3.61866385346245,2.70074764247987,2.68315761113058,2.15519943702546,2.15404824896398,2.41264701190051,2.55280462978562,2.142560071302,2.17197202941532,..
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.5423965454102,88.1286163330078,88.7143249511719,89.2969818115235,89.8735122680664,90.4408721923828,90.9959945678711,91.5358200073242,92.0572891235352,92.5573425292969,93.0344467163086,93.53,93.9394912719727,94.3795547485352,94.8193969726563,95.2650833129883,95.7226791381836,96.1982345581055,96.6963119506836,97.2154235839844,97.752555847168,98.3133850097656,98.8642120361328,99.3664779663086,99.7366943359375,99.9300155639648,100,..,..
St. Kitts and Nevis,KNA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3
St. Kitts and Nevis,KNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4273.68974416067,4465.01111577288,4831.42688257141,5269.17237519849,5379.79263062001,5436.40787854887,5529.3464148768,6054.90401749161,6616.51862572147,7390.48483110687,7940.39116558732,8737.21121923989,9259.93742969211,9715.87465250316,9493.13588281209,9815.10123463805,10361.2418091608,10774.8110379853,11217.696724346,11741.2049800466,12407.0763744895,12215.5241363548,12466.1729841388,13596.717110235,14154.7175770454,14301.8499733742,13615.1354312519,13971.2252270414,15123.9932398313,15375.8008970852,15191.0504835829,16000.1759408698,15292.8858230017,14904.9484156759,15007.1864239457,14742.9493738957,15379.7642608097,16138.0888861879,16317.8147200949,16533.6539261729,16568.8196463552,..
St. Kitts and Nevis,KNA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,..,..,..,..,..,..,..,3.3,..,..,..,..,2.8,..,..,..,..,2.6,..,..,..,..,2.4,..,..,..,..,2.107,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.7232055664063,84.324577331543,84.9254455566406,85.5232543945313,86.1149368286133,86.6974487304688,87.2677230834961,87.8227005004883,88.3593292236328,88.8745422363281,89.3667984008789,89.9,90.3021469116211,90.7573623657227,91.2123641967774,91.6732025146484,92.1459426879883,92.6366577148438,93.1498947143555,93.6841506958008,94.2,94.8037414550781,95.3434225844005,95.9713973999023,96.5657348632813,97.1630783081055,97.7609176635742,..,..
St. Lucia,LCA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7
St. Lucia,LCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3325.00528449441,3613.91318333513,3693.52343281515,3565.83890536298,3738.37720544579,3767.4815187788,3900.62587975352,4122.56670657513,4395.9927214981,4934.00425329212,5044.30535280114,5624.87756909448,6030.43168472164,6523.01169138256,6465.32949961425,6879.21462601561,6842.43333851426,6880.49209731936,6912.40861523741,7022.26566196168,6886.82895106985,7218.18898581092,7318.71295012558,7238.22004158885,6935.52646695359,6903.27161860268,7148.49039086887,7606.18861151101,7509.24107858111,7898.36901002169,7916.624290142,8241.92283118442,8067.69017721048,8008.19716459999,8230.08199789833,8131.37122424174,7986.09235011052,8234.954951705,8121.82944603064,8356.98921155771,8635.81375163931,..
St. Lucia,LCA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.967,6.931,6.88,6.821,6.758,6.688,6.607,6.508,6.387,6.249,6.101,5.953,5.813,5.686,5.571,5.462,5.347,5.216,5.064,4.891,4.703,4.512,4.328,4.161,4.014,3.888,3.781,3.683,3.589,3.495,3.399,3.302,3.203,3.104,3.001,2.892,2.772,2.641,2.499,2.35,2.202,2.06,1.933,1.826,1.74,1.675,1.63,1.598,1.574,1.555,1.538,1.522,1.507,1.495,1.482,1.471,1.459,1.448,..
St. Lucia,LCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.6,..,..
St. Lucia,LCA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.9781036376953,43.1931114196777,44.4076080322266,45.6190490722656,46.8243713378906,48.0205154418945,49.2044219970703,50.3730354309082,51.5232925415039,52.6521339416504,53.7580261230469,54.8455085754395,55.9206428527832,56.9894943237305,58.0581245422363,59.1325950622559,60.2189750671387,61.3233184814453,62.4501876831055,63.5980796813965,64.35,65.944938659668,67.1378860473633,68.3398513793945,69.5478286743164,70.7588043212891,71.9702835083008,..,..
St. Martin (French part),MAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1
St. Martin (French part),MAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.44,2.4,2.29,2.24,2.06,2.13,2.13,2.2,2.12,2.05,1.94,1.84,1.84,1.84,1.84,1.84,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.81,1.81,1.81,1.81,1.81,..
St. Martin (French part),MAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.0539169311523,66.8,68.9216690063477,70.3522338867188,71.7766799926758,73.1919479370117,74.5949783325195,75.9827117919922,77.3520965576172,78.7000579833984,80.0250778198242,82.41,82.6259384155273,83.9139099121094,85.2016677856445,86.4952621459961,87.800765991211,88.79,90.4702224731445,91.8372421264648,93.222282409668,94.6223449707031,96.034423828125,97.4555130004883,98.598648071289,99.4550628662109,100,..,..
St. Vincent and the Grenadines,VCT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1752.47057423493,1805.20535289546,1847.95744180986,1712.39904627156,1756.41624908087,1753.38854892991,1735.48261569597,1554.46715294522,1639.27239508663,1669.16006429925,1829.39755729612,1863.34186721051,2318.7296472961,2038.08722953544,1837.66312227229,1679.31929322585,1833.8237870291,2054.99356087497,2233.40541032497,2286.77062536371,2321.31359451442,2407.48330903044,2494.94926040253,2529.73033397706,2676.67877720951,2822.04764251991,2959.67817142687,2953.04998359318,3348.43171899195,3378.1034466039,3504.51381633178,3534.15790890795,3752.95579081954,3909.27336976102,3859.17491716475,4159.20225838055,4214.56844612545,4365.1914912484,4547.15760937741,4672.24561842412,4748.03986165924,4825.17160136358,5122.70678185468,5506.24559412158,5724.05948169308,5856.49405937436,6297.32319551411,6499.45994860355,6595.30526375179,6451.6649551991,6231.77023247462,6204.16158432992,6290.67710478623,6406.46466342282,6482.02423237752,6563.1080841817,6681.28361427469,6723.16411538666,..
St. Vincent and the Grenadines,VCT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.224,7.155,7.074,6.981,6.876,6.76,6.632,6.494,6.345,6.185,6.014,5.828,5.629,5.417,5.197,4.973,4.752,4.54,4.339,4.154,3.985,3.832,3.692,3.561,3.439,3.328,3.23,3.144,3.072,3.01,2.956,2.907,2.86,2.811,2.76,2.703,2.641,2.576,2.509,2.442,2.379,2.321,2.271,2.229,2.196,2.17,2.149,2.131,2.112,2.092,2.07,2.046,2.021,1.998,1.975,1.953,1.931,1.911,..
St. Vincent and the Grenadines,VCT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,95.8000030517578,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,95.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,95.6321563720703,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.8,27.0560111999512,27.5783214569092,28.0975704193115,28.6107025146484,29.1146564483643,29.6063747406006,30.0827980041504,30.540864944458,30.9775199890137,23,31.7865123748779,32.1694564819336,32.5461196899414,32.9225616455078,33.3048439025879,33.699031829834,34.1111869812012,34.5458641052246,29,35.4752998352051,35.9640464782715,36.4648094177246,36.9745864868164,44.9,38.0091552734375,38.5284423828125,..,..
Sudan,SDN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.89979791641235,..,..,15.2684326171875,..,..,..,..
Sudan,SDN,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26
